Date,numTrans,tradedShares,amount,Close,Change,Percentage change,outcome
9/19/2023,50296,4336583,1176680758,"1,985.43",16.25,0.83,1
9/21/2023,119359,11264309,3293921368,"2,029.78",44.35,2.23,1
9/24/2023,81010,9003941,2326895207,"2,010.35",-19.43,-0.96,0
9/25/2023,78421,6516006,1565573472,"2,004.45",-5.9,-0.29,0
9/26/2023,78616,8704477,2093809519,"2,022.91",18.46,0.92,1
9/27/2023,58367,7061404,1814359022,"2,004.30",-18.61,-0.92,0
10/1/2023,82800,6723400,1830486743,"1,971.10",-33.2,-1.66,0
10/2/2023,85591,5776896,1737314092,"1,976.29",5.19,0.26,1
10/3/2023,55096,3965917,1199101325,"1,958.72",-17.57,-0.89,0
10/4/2023,58741,4323021,1189931385,"1,967.97",9.25,0.47,1
10/5/2023,50069,3562624,1106519418,"1,956.92",-11.05,-0.56,0
10/8/2023,60026.4,5815877.4,1801612337,"1,921.24",-35.68,-1.82,0
10/9/2023,48444,4327179,1170172722,"1,908.66",-12.58,-0.65,0
10/10/2023,44861,4287863,1282875677,"1,889.59",-19.07,-1,0
10/11/2023,56006,3734164,1088406520,"1,894.76",5.17,0.27,1
10/12/2023,62853.1,7559157.1,1699966713,"1,874.60",-20.16,-1.06,0
10/16/2023,70630.1,4838568.1,1253184797,"1,851.43",-23.17,-1.24,0
10/17/2023,46261,3813918,1008336961,"1,864.62",13.19,0.71,1
10/18/2023,32595.1,3772750.1,934825487.2,"1,907.89",43.27,2.32,1
10/19/2023,26356.5,3766837.5,970480419.5,"1,903.84",-4.05,-0.21,0
10/29/2023,34928,2712803,742786907.6,"1,875.65",-28.19,-1.48,0
10/30/2023,31073,2824697,694095992.4,"1,878.70",3.05,0.16,1
10/31/2023,26463,2258927,571399376.5,"1,864.40",-14.3,-0.76,0
11/1/2023,78706,3364776,811988608.8,"1,858.56",-5.84,-0.31,0
11/2/2023,46600,3750569,964287936.4,"1,847.70",-10.86,-0.58,0
11/5/2023,40158,3559294,972283378.9,"1,826.23",-21.47,-1.16,0
11/6/2023,47231,3555670,938929040.6,"1,847.54",21.31,1.17,1
11/7/2023,40600,4331229,996586291.9,"1,858.76",11.22,0.61,1
11/8/2023,31189,3157864,782722569.9,"1,863.94",5.18,0.28,1
11/9/2023,28657.2,2834519.2,835985351.1,"1,852.08",-11.86,-0.64,0
11/20/2023,45540.2,3320324.2,1099277392,"1,853.48",1.4,0.08,1
11/21/2023,38453.1,3675905.1,950442312.9,"1,829.65",-23.83,-1.29,0
11/22/2023,44442.9,4214063.9,1087027152,"1,850.33",20.68,1.13,1
11/23/2023,49338.7,4421339.7,1348326288,"1,860.20",9.87,0.53,1
11/26/2023,67354,6531433,2011721409,"1,907.95",47.75,2.57,1
11/27/2023,52480,6017397,1754750756,"1,896.67",-11.28,-0.59,0
11/28/2023,48164,4728676,1280178917,"1,894.53",-2.14,-0.11,0
11/29/2023,35570.1,4901672.1,1236601110,"1,876.60",-17.93,-0.95,0
11/30/2023,37856.2,4596354.2,1323498727,"1,858.53",-18.07,-0.96,0
12/3/2023,37802,3419826,963948426.3,"1,851.23",-7.3,-0.39,0
12/4/2023,44253.5,3897016.5,1197175264,"1,847.81",-3.42,-0.18,0
12/5/2023,39398,4699472,1544915088,"1,837.71",-10.1,-0.55,0
12/6/2023,35794.3,3755910.3,1141779246,"1,841.04",3.33,0.18,1
12/7/2023,53978,9506325,2799045928,"1,852.77",11.73,0.64,1
12/10/2023,7014,1367615,482482239.2,"1,963.98",111.21,6,1
12/11/2023,110781.7,14699252.7,4842659184,"1,948.57",-15.41,-0.78,0
12/12/2023,96285.3,12463996.3,4308997889,"1,985.44",36.87,1.89,1
12/13/2023,82315,12096299,3909103218,"1,988.04",2.6,0.13,1
12/14/2023,67855,9636377,3149882523,"1,994.60",6.56,0.33,1
12/17/2023,101128,17166465,5157846979,"2,022.35",27.75,1.39,1
12/18/2023,115603,21499179,6867844671,"2,060.49",38.14,1.89,1
12/19/2023,100548,16457895,5984560099,"2,106.48",45.99,2.23,1
12/20/2023,113600,19965218,7009323519,"2,141.87",35.39,1.68,1
12/21/2023,113869.7,17173666.7,6273965143,"2,109.10",-32.77,-1.53,0
12/24/2023,129332.2,18590260.2,7111635120,"2,088.07",-21.03,-1,0
12/27/2023,118453.1,14338663.1,5248728933,"2,070.84",-17.23,-0.83,0
12/28/2023,102482,11659040,4290883345,"2,068.90",-1.94,-0.09,0
1/1/2024,102905,11892559,4483982461,"2,060.15",-8.75,-0.42,0
1/2/2024,87294.9,11187524.9,4044613310,"2,030.10",-30.05,-1.46,0
1/3/2024,98065,10502102,4048665928,"2,058.00",27.9,1.37,1
1/4/2024,109256,16052658,5580836875,"2,049.28",-8.72,-0.42,0
1/7/2024,100445.3,15270044.3,5241253163,"2,022.92",-26.36,-1.29,0
1/8/2024,101330.2,13710932.2,4675090296,"2,059.49",36.57,1.81,1
1/9/2024,106422,17951155,6118119033,"2,080.12",20.63,1,1
1/10/2024,93494.5,13478814.5,5134826477,"2,089.62",9.5,0.46,1
1/11/2024,79389,22132768,4307763277,"2,088.99",-0.63,-0.03,0
1/14/2024,96376.9,16606928.9,5450275520,"2,120.62",31.63,1.51,1
1/16/2024,133946.8,23370694.8,8023639707,"2,175.17",54.55,2.57,1
1/17/2024,211432,33526082,9768433161,"2,163.06",-12.11,-0.56,0
1/18/2024,304989,20986309,8038903310,"2,155.82",-7.24,-0.33,0
1/21/2024,166983,22820279,7677740058,"2,130.18",-25.64,-1.19,0
1/22/2024,150543,18043244,6366070003,"2,098.69",-31.49,-1.48,0
1/23/2024,117566,11801360,4294566752,"2,098.29",-0.4,-0.02,0
1/24/2024,91160,10951263,3798962729,"2,088.04",-10.25,-0.49,0
1/25/2024,92314,11690882.1,3764481655,"2,084.09",-3.95,-0.19,0
1/28/2024,100782,10751164,3833776581,"2,094.46",10.37,0.5,1
1/29/2024,104967.5,12324411.5,4566416019,"2,104.72",10.26,0.49,1
1/30/2024,118880,15180093,5544128593,"2,119.61",14.89,0.71,1
1/31/2024,96517,14777795,5295426904,"2,097.93",-21.68,-1.02,0
2/1/2024,81880,11516050,4180291854,"2,067.01",-30.92,-1.47,0
2/4/2024,71685,9273629,3216682407,"2,061.70",-5.31,-0.26,0
2/5/2024,57671,7492117,2437980414,"2,076.27",14.57,0.71,1
2/6/2024,68444.7,7626125.7,2591406465,"2,085.71",9.44,0.45,1
2/7/2024,67329,7734028,2842481162,"2,090.64",4.93,0.24,1
2/8/2024,68161,9172550,3212239004,"2,096.32",5.68,0.27,1
2/11/2024,84766,10572011,4085607042,"2,085.82",-10.5,-0.5,0
2/12/2024,75995,10108940,3586917346,"2,101.16",15.34,0.74,1
2/13/2024,83789,12165995,4667090104,"2,070.59",-30.57,-1.45,0
2/14/2024,76542.1,12364798.1,4252629455,"2,076.50",5.91,0.29,1
2/15/2024,81949,11408084,3869051692,"2,062.03",-14.47,-0.7,0
2/18/2024,97999,10773210,3775266011,"2,034.82",-27.21,-1.32,0
2/20/2024,77705,9343386,3113498443,"2,033.06",-1.76,-0.09,0
2/21/2024,59271,6342059,2241939074,"2,026.59",-6.47,-0.32,0
2/22/2024,78731,9518925,3206122173,"2,005.83",-20.76,-1.02,0
2/25/2024,73749.2,8548646.2,3086806323,"1,979.02",-26.81,-1.34,0
2/26/2024,50839,5989544,2017671131,"1,992.30",13.28,0.67,1
2/27/2024,41854,5240271,1869768326,"2,001.64",9.34,0.47,1
2/28/2024,42597,5116528,2038055402,"2,000.77",-0.87,-0.04,0
2/29/2024,49247,7447817,2598669629,"1,972.09",-28.68,-1.43,0
3/3/2024,47329.6,5575888.6,2082583132,"1,960.30",-11.79,-0.6,0
3/4/2024,3863,934919,375209978.3,"2,078.00",117.7,6,1
3/5/2024,70108,11468427,4113609383,"2,007.69",-70.31,-3.38,0
3/6/2024,59839,9138892,3450689527,"2,017.03",9.34,0.47,1
3/7/2024,49583.2,8930983.2,3199154205,"2,030.55",13.52,0.67,1
3/10/2024,58625.1,7045246.1,2922662932,"2,052.65",22.1,1.09,1
3/12/2024,83647,10610345,4551487451,"2,111.21",58.56,2.85,1
3/13/2024,75409,10891442,4248430282,"2,108.72",-2.49,-0.12,0
3/14/2024,68025.9,11485054.9,3943137886,"2,080.87",-27.85,-1.32,0
3/17/2024,64924,8407895,3387887059,"2,070.25",-10.62,-0.51,0
3/18/2024,54157,7459894,2885232026,"2,073.53",3.28,0.16,1
3/19/2024,64708,9479720,3633822455,"2,067.29",-6.24,-0.3,0
3/20/2024,60937,9446247,3495938286,"2,063.95",-3.34,-0.16,0
3/21/2024,54239,18554127,4312512489,"2,048.57",-15.38,-0.75,0
3/25/2024,45167.3,7061861.3,2489040077,"2,031.55",-17.02,-0.83,0
3/26/2024,51429,6844165,2354208866,"2,041.70",10.15,0.5,1
3/27/2024,46164,6048836,2235387177,"2,030.86",-10.84,-0.53,0
3/28/2024,55557.2,6616140.2,2653102139,"2,035.64",4.78,0.24,1
3/31/2024,69011,7911724,3157465242,"2,018.33",-17.31,-0.85,0
4/1/2024,65025,7284576,2866912873,"2,012.07",-6.26,-0.31,0
4/2/2024,48223.2,6133518.2,2291551330,"2,010.21",-1.86,-0.09,0
4/3/2024,53034,6482755,2536185962,"2,006.78",-3.43,-0.17,0
4/4/2024,57274,6964264,3037219605,"2,004.05",-2.73,-0.14,0
4/7/2024,64221,11210102,4256676334,"2,026.81",22.76,1.14,1
4/9/2024,74254.4,9791223.4,4143594957,"2,036.01",9.2,0.45,1
4/10/2024,63396,8698822,3485587350,"2,025.30",-10.71,-0.53,0
4/14/2024,61032.2,7796775.2,3063530239,"2,023.35",-1.95,-0.1,0
4/15/2024,52542,7225422,2797191533,"2,006.52",-16.83,-0.83,0
4/16/2024,40462.5,5471910.5,2102870367,"1,991.71",-14.81,-0.74,0
4/18/2024,42940.2,5346495.2,2093459598,"1,972.14",-19.57,-0.98,0
4/21/2024,48102,6394019,2259742492,"1,984.43",12.29,0.62,1
4/22/2024,40591.1,5658146.1,2058121615,"1,969.02",-15.41,-0.78,0
4/24/2024,38525,7285922,2536022424,"1,969.17",0.15,0.01,1
4/25/2024,43006,6313328,2366758044,"1,965.93",-3.24,-0.16,0
4/28/2024,49136.8,6878968.8,2682442323,"1,980.27",14.34,0.73,1
4/29/2024,47485.1,7341936.1,2959232992,"1,980.34",0.07,0,1
4/30/2024,77287.5,11840040.5,4799911874,"2,006.28",25.94,1.31,1
5/2/2024,65162,9499260,4133343106,"1,998.96",-7.32,-0.36,0
5/5/2024,61502,9763688,3795650162,"1,974.37",-24.59,-1.23,0
5/6/2024,50736.1,6980180.1,2891143000,"1,958.75",-15.62,-0.79,0
5/7/2024,39195.5,5064995.5,2140478084,"1,960.81",2.06,0.11,1
5/8/2024,41137,5874967,2547030826,"1,960.60",-0.21,-0.01,0
5/9/2024,51369.4,7060122.4,3120967693,"1,966.23",5.63,0.29,1
5/12/2024,50747.7,7857966.7,3155092933,"1,974.50",8.27,0.42,1
5/13/2024,46855,9491689,3356290889,"1,998.89",24.39,1.24,1
5/14/2024,60915,9856320,4088827190,"2,027.51",28.62,1.43,1
5/15/2024,57906,8492568,3708218573,"2,017.97",-9.54,-0.47,0
5/16/2024,58206,8283368,4233638086,"2,018.76",0.79,0.04,1
5/19/2024,77070,12242442,5250571793,"2,064.45",45.69,2.26,1
5/20/2024,81973,14371340,5854005551,"2,092.00",27.55,1.33,1
5/21/2024,74648.1,13241953.1,5205961752,"2,115.94",23.94,1.14,1
5/22/2024,79039,14420431,5687601793,"2,131.49",15.55,0.73,1
5/26/2024,71565.5,11045340.5,4441409988,"2,109.34",-22.15,-1.04,0
5/27/2024,59457,9331245,3893738794,"2,113.27",3.93,0.19,1
5/29/2024,63080,10738169,4575063274,"2,089.42",-23.85,-1.13,0
5/30/2024,62053,9865415,4217445121,"2,069.53",-19.89,-0.95,0
6/2/2024,67715.2,9699094.2,4310832993,"2,083.04",13.51,0.65,1
6/3/2024,61323.5,8822082.5,4003994955,"2,079.07",-3.97,-0.19,0
6/4/2024,54976,8306715,4084666975,"2,085.30",6.23,0.3,1
6/5/2024,50785.1,8043795.1,3992950190,"2,079.71",-5.59,-0.27,0
6/6/2024,60623.1,8814323.1,4388254393,"2,077.78",-1.93,-0.09,0
6/9/2024,69219,10452128,5189079522,"2,073.19",-4.59,-0.22,0
6/10/2024,72926.6,11635563.6,5490575372,"2,082.09",8.9,0.43,1
6/11/2024,75871.2,12666074.2,5555107248,"2,115.24",33.15,1.59,1
6/12/2024,76886.5,12952387.5,5894038533,"2,121.62",6.38,0.3,1
6/13/2024,78469,14295772,6443018518,"2,112.29",-9.33,-0.44,0
6/16/2024,72977.3,13224816.3,5472204487,"2,095.25",-17.04,-0.81,0
6/18/2024,60165.2,9546709.2,4055661954,"2,076.49",-18.76,-0.9,0
6/19/2024,48706,7209757,3404372633,"2,078.76",2.27,0.11,1
6/20/2024,54077,8664661,3870638653,"2,068.31",-10.45,-0.5,0
6/23/2024,63575.2,9563726.2,4374530672,"2,062.94",-5.37,-0.26,0
6/24/2024,68559.3,10709658.3,5076987054,"2,066.16",3.22,0.16,1
6/25/2024,62923,9436749,4186934357,"2,071.77",5.61,0.27,1
6/26/2024,56885,8728349,4057030223,"2,060.16",-11.61,-0.56,0
6/27/2024,53486,8903352,3714766323,"2,051.92",-8.24,-0.4,0
6/30/2024,54134.6,9180943.6,3605930728,"2,037.09",-14.83,-0.72,0
7/1/2024,46452.2,7166381.2,2998013798,"2,053.38",16.29,0.8,1
7/2/2024,62845,11647968,4576765015,"2,100.43",47.05,2.29,1
7/3/2024,63312,17136147,5083476110,"2,104.22",3.79,0.18,1
7/4/2024,86233.7,22169641.7,6482390774,"2,119.70",15.48,0.74,1
7/7/2024,82952,14016302,6002435085,"2,140.97",21.27,1,1
7/8/2024,62081,10476571,4569018914,"2,136.35",-4.62,-0.22,0
7/9/2024,68869.5,11563104.5,5415767468,"2,152.14",15.79,0.74,1
7/10/2024,74865,15298774,5743947434,"2,175.40",23.26,1.08,1
7/11/2024,89268,20237866,7078229459,"2,204.61",29.21,1.34,1
7/14/2024,98419.2,22049127.2,7620121355,"2,257.59",52.98,2.4,1
7/15/2024,104524,25071172,8719659102,"2,240.41",-17.18,-0.76,0
7/16/2024,121118,25837471,9137725829,"2,310.59",70.18,3.13,1
7/17/2024,150631,32096748,12059127156,"2,364.63",54.04,2.34,1
7/18/2024,185649,39938985,15548612072,"2,424.32",59.69,2.52,1
7/21/2024,178616,41196463,15238010487,"2,485.94",61.62,2.54,1
7/22/2024,172675,39756240,13914921144,"2,488.09",2.15,0.09,1
7/23/2024,172535,39791864,14116129921,"2,563.43",75.34,3.03,1
7/24/2024,188865,40747226,16208577315,"2,536.11",-27.32,-1.07,0
7/25/2024,161886,35596775,14137669764,"2,568.11",32,1.26,1
7/28/2024,165883.3,40316307.3,15810288243,"2,681.56",113.45,4.42,1
7/29/2024,223628,47791757,19609128656,"2,661.09",-20.47,-0.76,0
7/30/2024,208765,40373596,17266073173,"2,696.65",35.56,1.34,1
7/31/2024,239233,50968616,21911207711,"2,760.90",64.25,2.38,1
8/1/2024,231920,51322118,21711785926,"2,755.62",-5.28,-0.19,0
8/5/2024,240190,49775550,21864674927,"2,796.38",40.76,1.48,1
8/6/2024,273689,53845825,23716171661,"2,651.32",-145.06,-5.19,0
8/7/2024,214805,38043136,17950650294,"2,759.67",108.35,4.09,1
8/8/2024,210955,50947133,20069736299,"2,766.38",6.71,0.24,1
8/11/2024,276219,60271545,25726778537,"2,860.91",94.53,3.42,1
8/12/2024,285184,64878282,27241955909,"2,931.65",70.74,2.47,1
8/13/2024,243793,52766636,21514657618,"2,923.46",-8.19,-0.28,0
8/14/2024,246137.1,51232255.1,23430361526,"2,957.75",34.29,1.17,1
8/15/2024,312520,68981211,29958395790,"3,000.81",43.06,1.46,1
8/18/2024,303045,65477230,28836719370,"2,966.33",-34.48,-1.15,0
8/21/2024,215315,41454631,18905395702,"2,968.44",2.11,0.07,1
8/22/2024,219679.1,40954525.1,19160213093,"2,974.46",6.02,0.2,1
8/25/2024,221754,42689405,19740146706,"2,894.57",-79.89,-2.69,0
8/27/2024,237567,43871982,18649317781,"2,782.60",-111.97,-3.87,0
8/28/2024,171373,35010007,13727122979,"2,786.40",3.8,0.14,1
8/29/2024,147201,28347171,12243526466,"2,749.57",-36.83,-1.32,0
9/1/2024,132784,26248000,10517056125,"2,695.93",-53.64,-1.95,0
9/2/2024,162763,31431164,13103505579,"2,823.25",127.32,4.72,1
9/3/2024,145199.1,30600770.1,13576978584,"2,830.16",6.91,0.24,1
9/4/2024,138310,26585242,12925573515,"2,739.46",-90.7,-3.2,0
9/5/2024,114845.2,20155971.2,9651327942,"2,727.36",-12.1,-0.44,0
9/8/2024,114453,22264878,10122194739,"2,701.90",-25.46,-0.93,0
9/9/2024,115244.2,21040973.2,9427561967,"2,646.03",-55.87,-2.07,0
9/10/2024,96701,19080654,7245380935,"2,632.94",-13.09,-0.49,0
9/11/2024,89139.2,15430558.2,6850891959,"2,610.21",-22.73,-0.86,0
9/12/2024,104462.9,19433779.9,8168881350,"2,688.53",78.32,3,1
9/15/2024,121880.1,24848421.1,10338701426,"2,637.79",-50.74,-1.89,0
9/16/2024,93833,17062772,7361932369,"2,580.76",-57.03,-2.16,0
9/18/2024,82560.8,13954009.8,5668860024,"2,576.76",-4,-0.15,0
9/22/2024,75141,12487819,5092836521,"2,588.35",11.59,0.45,1
9/23/2024,79322,13537538,5659738144,"2,529.33",-59.02,-2.28,0
9/24/2024,79436,15507029,5689481557,"2,470.39",-58.94,-2.33,0
9/25/2024,71590,12501041,4813088729,"2,519.57",49.18,1.99,1
9/26/2024,68509.1,13694727.1,4841275218,"2,486.76",-32.81,-1.3,0
9/29/2024,59420,10312871,4050622362,"2,464.40",-22.36,-0.9,0
9/30/2024,51701,9718490,3714845915,"2,508.86",44.46,1.8,1
10/1/2024,100176.7,17510731.7,7616414764,"2,623.56",114.7,4.57,1
10/2/2024,85259,15201870,6778115656,"2,597.49",-26.07,-0.99,0
10/6/2024,70879,15047482,6137944816,"2,653.58",56.09,2.16,1
10/7/2024,75228,15847437,7095823477,"2,690.72",37.14,1.4,1
10/8/2024,46900,10331508,4593701494,"2,663.32",-27.4,-1.02,0
10/9/2024,40131,8312685,3761512707,"2,668.17",4.85,0.18,1
10/15/2024,36677,6418223,3062260549,"2,699.66",31.49,1.18,1
10/16/2024,69185,13227036,5659574643,"2,742.88",43.22,1.6,1
10/17/2024,81629,18808427,7192688767,"2,745.36",2.48,0.09,1
10/20/2024,89741.1,20869851.1,8180159520,"2,697.91",-47.45,-1.73,0
10/21/2024,73452,13864214,5900520999,"2,639.92",-57.99,-2.15,0
10/22/2024,55853.5,10964324.5,4171525465,"2,665.81",25.89,0.98,1
10/23/2024,67261.5,15744347.5,6278595181,"2,645.39",-20.42,-0.77,0
10/24/2024,63941,12285731,5419050257,"2,627.14",-18.25,-0.69,0
10/27/2024,57671,11134854,4732118873,"2,617.95",-9.19,-0.35,0
10/28/2024,60734,10420959,5344633255,"2,645.36",27.41,1.05,1
10/29/2024,70784,13375301,6127869010,"2,692.05",46.69,1.76,1
10/30/2024,59698,12069878,5953950788,"2,677.62",-14.43,-0.54,0
11/5/2024,49683.1,9715810.1,4205405475,"2,677.40",-0.22,-0.01,0
11/6/2024,58532.5,11603789.5,5222079688,"2,675.51",-1.89,-0.07,0
11/10/2024,103986.6,22477268.6,9770737699,"2,738.06",62.55,2.34,1
11/11/2024,114996,24558095,11315108402,"2,760.21",22.15,0.81,1
11/12/2024,84691.8,16789008.8,7859687507,"2,748.96",-11.25,-0.41,0
11/13/2024,80001.5,15364296.5,7911918676,"2,734.83",-14.13,-0.51,0
11/14/2024,104906,21662865,10319056681,"2,748.78",13.95,0.51,1
11/17/2024,115480.7,24428796.7,11726406181,"2,753.76",4.98,0.18,1
11/19/2024,105827,22588247,10468320522,"2,702.65",-51.11,-1.86,0
11/20/2024,76448,15466679,7092858131,"2,711.75",9.1,0.34,1
11/21/2024,85889.1,18474983.1,8257566409,"2,680.44",-31.31,-1.15,0
11/24/2024,77588.7,15271343.7,7728831983,"2,667.40",-13.04,-0.49,0
11/25/2024,68090.3,12265973.3,6345724258,"2,683.24",15.84,0.59,1
11/26/2024,76606,14293752,7449873138,"2,716.66",33.42,1.25,1
11/27/2024,91166.5,17185924.5,9312829078,"2,756.36",39.7,1.46,1
11/28/2024,84166,16664319,8545446409,"2,748.05",-8.31,-0.3,0
12/1/2024,85881.1,16768753.1,8830942490,"2,738.06",-9.99,-0.36,0
12/2/2024,105651,23013311,10541505964,"2,758.04",19.98,0.73,1
12/3/2024,90939.4,18162623.4,8521030215,"2,775.85",17.81,0.65,1
12/4/2024,98816.1,20334133.1,9132389779,"2,750.87",-24.98,-0.9,0
12/5/2024,88506.3,16798719.3,8369646156,"2,734.93",-15.94,-0.58,0
12/8/2024,82439,17393241,7460263575,"2,689.00",-45.93,-1.68,0
12/9/2024,66063.1,11525772.1,5629368787,"2,676.15",-12.85,-0.48,0
12/10/2024,52705,8768566,4413320291,"2,669.82",-6.33,-0.24,0
12/11/2024,57390,11387870,5050628450,"2,715.71",45.89,1.72,1
12/12/2024,68254,12372410,6144026334,"2,682.29",-33.42,-1.23,0
12/16/2024,68686,12746738,5935521697,"2,630.91",-51.38,-1.92,0
12/17/2024,56104.7,8941400.7,4343126994,"2,633.87",2.96,0.11,1
12/18/2024,52704.1,8150486.1,4269950278,"2,628.26",-5.61,-0.21,0
12/19/2024,58172.1,9833728.1,4759408074,"2,596.82",-31.44,-1.2,0
12/22/2024,61143,9183197,4517469607,"2,583.29",-13.53,-0.52,0
12/23/2024,58126.5,8910140.5,4429028402,"2,612.20",28.91,1.12,1
12/24/2024,68253.4,12749499.4,5201985022,"2,626.31",14.11,0.54,1
12/26/2024,62901,20979993,5329221555,"2,630.71",4.4,0.17,1
12/29/2024,68968,11101189,5474596375,"2,609.58",-21.13,-0.8,0
12/31/2024,71056,13175464,5674629466,"2,576.50",-33.08,-1.27,0
1/1/2025,45906,9436120,3597369859,"2,581.60",5.1,0.2,1
1/2/2025,52644.8,10088548.8,4602869021,"2,586.23",4.63,0.18,1
1/5/2025,64594.9,9388822.9,4858709539,"2,591.56",5.33,0.21,1
1/6/2025,77768.5,15462942.5,6304791509,"2,640.68",49.12,1.9,1
1/7/2025,67678,12082577,5384582796,"2,646.84",6.16,0.23,1
1/8/2025,74351.3,15504810.3,6407793899,"2,653.23",6.39,0.24,1
1/9/2025,75531,15725534,7305263727,"2,635.09",-18.14,-0.68,0
1/12/2025,47663,8022656,3997883099,"2,609.67",-25.42,-0.96,0
1/13/2025,66464.1,13872294.1,6650368749,"2,594.13",-15.54,-0.6,0
1/15/2025,64518,10746072,5824323880,"2,595.96",1.83,0.07,1
1/16/2025,71667,11750725,5933701345,"2,588.62",-7.34,-0.28,0
1/19/2025,73561,12983154,6256734214,"2,601.21",12.59,0.49,1
1/20/2025,75417,13678926,6570401384,"2,607.99",6.78,0.26,1
1/21/2025,70856,11626850,6189944196,"2,613.08",5.09,0.2,1
1/22/2025,94010,17651079,9151345593,"2,665.45",52.37,2,1
1/23/2025,86164.6,15106090.6,7857679238,"2,654.35",-11.1,-0.42,0
1/26/2025,96974,15722252,9128357470,"2,643.93",-10.42,-0.39,0
1/27/2025,89719.5,17255592.5,8923902911,"2,633.27",-10.66,-0.4,0
1/28/2025,98384,19683176,9402337774,"2,657.77",24.5,0.93,1
2/2/2025,131928,24848766,12955415432,"2,727.58",69.81,2.63,1
2/3/2025,115180.1,23773400.1,11875738476,"2,730.00",2.42,0.09,1
2/4/2025,93457,16920870,8919443397,"2,715.91",-14.09,-0.52,0
2/5/2025,92880.5,19183333.5,8957782053,"2,711.45",-4.46,-0.16,0
2/6/2025,94444,18682463,9247322326,"2,699.81",-11.64,-0.43,0
2/9/2025,85323,15856581,8398582879,"2,688.31",-11.5,-0.43,0
2/10/2025,75906.5,14444711.5,6960188223,"2,677.32",-10.99,-0.41,0
2/11/2025,72094,13968258,7246221260,"2,683.86",6.54,0.24,1
2/12/2025,85114.9,15522795.9,8717812758,"2,685.73",1.87,0.07,1
2/13/2025,81040,15877233,7921165410,"2,678.47",-7.26,-0.27,0
2/16/2025,98483.6,20986586.6,9470240127,"2,698.03",19.56,0.73,1
2/17/2025,104049,18082351,10049645308,"2,727.91",29.88,1.11,1
2/18/2025,102941,18233310,10436598540,"2,740.59",12.68,0.46,1
2/20/2025,87263,15637973,8627609525,"2,743.74",3.15,0.11,1
2/23/2025,111150.5,21207735.5,11547722284,"2,755.40",11.66,0.42,1
2/24/2025,105407,21112537,11085220271,"2,758.75",3.35,0.12,1
2/25/2025,98675,17866763,9909324508,"2,765.88",7.13,0.26,1
2/27/2025,114180.3,26201803.3,11392262873,"2,815.04",49.16,1.78,1
3/2/2025,140632.4,29167642.4,14250420154,"2,890.28",75.24,2.67,1
3/3/2025,140589.5,31242268.5,14284484733,"2,876.66",-13.62,-0.47,0
3/4/2025,124488,26391842,12946252089,"2,846.30",-30.36,-1.06,0
3/5/2025,102622.5,23344123.5,10972552273,"2,821.13",-25.17,-0.88,0
3/6/2025,93895,19041514,10101817682,"2,818.43",-2.7,-0.1,0
3/9/2025,115685,22729421,10093427178,"2,772.10",-46.33,-1.64,0
3/10/2025,89283.5,15096821.5,8377815295,"2,751.42",-20.68,-0.75,0
3/11/2025,94314,15561893,8391062355,"2,719.20",-32.22,-1.17,0
3/12/2025,81357.5,22943341.5,8235110619,"2,736.48",17.28,0.64,1
3/16/2025,82313.5,13977611.5,6836501898,"2,714.85",-21.63,-0.79,0
3/17/2025,60863.6,9939088.6,5408239890,"2,704.70",-10.15,-0.37,0
3/18/2025,53031.2,8240006.2,4346522154,"2,697.04",-7.66,-0.28,0
3/19/2025,57932.5,9586813.5,5143625184,"2,682.15",-14.89,-0.55,0
3/20/2025,58850,9602415,4560952333,"2,669.31",-12.84,-0.48,0
3/23/2025,74431.1,12373372.1,6320083756,"2,614.68",-54.63,-2.05,0
3/24/2025,60437.2,9741819.2,4483453170,"2,640.78",26.1,1,1
3/25/2025,64224.1,11158037.44,5180571537,"2,582.73",-58.05,-2.2,0
3/26/2025,50992,9145107,4204351545,"2,621.86",39.13,1.52,1
3/27/2025,58760,9775461,5222994736,"2,663.30",41.44,1.58,1
3/30/2025,78570.6,15575018.6,7568138756,"2,693.12",29.82,1.12,1
4/1/2025,59765.3,10673575.4,5797471083,"2,676.17",-16.95,-0.63,0
4/2/2025,55930.1,10444656.1,5444359524,"2,700.04",23.87,0.89,1
4/3/2025,71244.5,15505057.5,7844536787,"2,703.39",3.35,0.12,1
4/7/2025,59050.2,10018165.1,5658901291,"2,670.06",-33.33,-1.23,0
4/8/2025,56747,10646358.1,5309164023,"2,666.61",-3.45,-0.13,0
4/9/2025,48346,10076777,4484290467,"2,676.28",9.67,0.36,1
4/10/2025,52887,11387860.7,5637872340,"2,670.70",-5.58,-0.21,0
4/13/2025,57564,13192162,6279897181,"2,662.08",-8.62,-0.32,0
4/15/2025,72587.2,21843932.2,8543998054,"2,689.22",27.14,1.02,1
4/16/2025,66583,16613624.9,7264969640,"2,696.23",7.01,0.26,1
4/17/2025,93802,23771576,10790841341,"2,722.73",26.5,0.98,1
4/20/2025,77314.2,21326807.1,8433118683,"2,706.04",-16.69,-0.61,0
4/21/2025,82055,21201824.68,8769515323,"2,698.28",-7.76,-0.29,0
4/22/2025,74046.6,22557989.6,8321188801,"2,688.32",-9.96,-0.37,0
4/23/2025,66385.3,18479536.34,7575047776,"2,655.94",-32.38,-1.2,0
4/24/2025,74003,19756431,7878124567,"2,658.02",2.08,0.08,1
